total_gasto;media_gasto;qtd_transacoes;max_gasto
-0.04995130488301846;-0.027024340294171206;-0.25938791183727206;-0.2262614842870155
-0.05522497537218923;-0.2581835522798925;-0.15153773012419625;-0.38679397511761227
-0.054022999360441096;-0.06063868273892422;-0.27736294212278473;-0.23480771995729854
0.0019221417694107853;-0.17133923526348746;0.41467572386945184;-0.20275933619373712
0.01575238968778788;-0.16633978759202184;0.5405009358680403;-0.05320021196378376
-0.05267795344636671;-0.23620053628335236;-0.15153773012419625;-0.36733633305529534
0.21601688275284095;0.027201355363787146;0.8281014204362426;0.9429468812054909
-0.056507323092317804;-0.18979924704179338;-0.28635045726554104;-0.3719748024653415
-0.053410474886881;-0.23184773359086625;-0.18748779069522153;-0.2882216928965676
0.03531263292713154;1.1437326485634447;-0.2144503361234905;0.9296168901187668
-0.05202958035838582;-0.20423833876975891;-0.20546282098073418;-0.25553234145773496
0.028305482771746757;-0.12522051215583382;0.41467572386945184;-0.22412492536944473
0.10005180798730785;-0.006589938814632416;0.43265075415496446;0.18539359547917836
-0.05219368734884542;0.06566975553832953;-0.27736294212278473;-0.22839804320458626
-0.05355091884131963;-0.11021134937462058;-0.2683754269800284;-0.24549051454515236
-0.026194826424301435;-0.20675891969655993;0.27087548158535074;-0.20275933619373712
-0.03460786187066239;-0.08023991884996612;-0.15153773012419625;-0.04038085845835919
-0.03545164678852712;0.1529389912568026;-0.23242536640900313;0.6091330524831525
-0.025111195097690556;-0.1319557654234898;-0.01672500298285148;-0.14784977201216853
0.0035743645762710205;0.08987208209855169;-0.08862512412490203;1.720143689619949
-0.03427233064169681;0.040978493088001854;-0.20546282098073418;0.09635891226616959
-0.04280810702302935;0.3842943354123296;-0.2683754269800284;0.04929265587100328
-0.03489311652434154;-0.16492172329999694;-0.043687548411120436;-0.23908083779244008
0.2739989333025722;0.1301036814377038;0.7202512387231668;0.032262144739046726
-0.053622173494674526;-0.11349129430407831;-0.2683754269800284;-0.22333439856994355
-0.053271801234389064;-0.22139265447411033;-0.20546282098073418;-0.3213383561189144
-0.04934506498136916;-0.15523555407708553;-0.2144503361234905;-0.20489589511130787
-0.053639433938654904;-0.11428581512549975;-0.2683754269800284;-0.2369442788748693
-0.005958003285959382;-0.046635138256289746;-0.01672500298285148;-0.0743521452477343
-0.054170524522666554;0.13289844042783555;-0.28635045726554104;-0.20275933619373712
-0.04902042110937582;-0.18132775366809048;-0.18748779069522153;-0.3095872820722752
-0.024598958229411324;0.28683939611933285;-0.2234378512662468;1.748773579115397
-0.046369393944184344;-0.16033772545851335;-0.17850027555246523;-0.31622129751133243
-0.04930670843919054;-0.09469646287289793;-0.24141288155175944;0.023269368254991356
-0.05000674483898279;-0.1517432276203632;-0.2234378512662468;-0.2629162890768595
-0.03942762694069788;-0.19573035483128282;-0.01672500298285148;-0.17626600561585967
-0.0571180772639312;-0.27414068808499187;-0.28635045726554104;-0.4162015720590563
-0.0002178582338317132;0.2867362975841722;-0.1695127604097089;1.3796296121321086
-0.0008003465843627054;-0.1650052621450703;0.34277560272740126;-0.20275933619373712
-0.013256928707193682;-0.17524705883170671;0.25290045129983807;0.07072020525532045
0.12189405895105221;1.3735116013221742;-0.16052524526695258;2.3611113648911775
-0.033977280317245895;0.5244545990873222;-0.25938791183727206;0.1950679342579388
-0.026225511658044327;-0.20344008302139918;0.24391293615708176;-0.03709269428421776
-0.005493003974624733;-0.1472353405752343;0.2079628755860565;-0.24549051454515236
-0.015454581543833881;-0.02437930341911135;-0.08862512412490203;-0.05320021196378376
-0.012193803378132143;-0.06061100447158205;-0.034700033268364114;0.13695353170001406
-0.0548314372494366;-0.169155287237339;-0.2683754269800284;-0.3350123331913673
0.1663722757563464;-0.029603153744179996;0.8370889355789989;-0.053627523747297914
-0.006482012662184204;-0.1191494596204825;0.10910020901573698;-0.09165827248005748
-0.05507470624194638;0.00803643749214389;-0.28635045726554104;-0.26823418422269313
-0.054654938145350065;-0.2064377353820835;-0.25040039669451575;-0.36406953447032964
-0.03960002484527455;-0.07291946205088658;-0.18748779069522153;-0.20275933619373712
-0.027440558399165645;-0.07937230017275214;-0.10660015441041466;-0.20275933619373712
-0.04262004194622434;0.12595147632258663;-0.25040039669451575;-0.012605592529939279
-0.05082170334014866;0.5953503031526195;-0.28635045726554104;0.039740100950544394
-0.0550556754960193;0.010664467901460964;-0.28635045726554104;-0.26685610372086
-0.041733887801768454;-0.13289009737506402;-0.16052524526695258;-0.16994179121985023
-0.05119246357785368;-0.2336131996007222;-0.11558766955317099;-0.3754146623226304
-0.04899407311540235;-0.20440544279636685;-0.15153773012419625;-0.24549051454515236
-0.05325365563943533;-0.23346655017573475;-0.17850027555246523;-0.34078104226880834
-0.009204855076347032;0.013144577488952619;-0.08862512412490203;-0.20275933619373712
-0.0024410329235369102;-0.1813262194556781;0.43265075415496446;-0.16002815784232188
-0.048121992871422783;-0.026005723856451415;-0.25040039669451575;-0.20275933619373712
-0.04480031631875438;0.009021100048606383;-0.24141288155175944;0.20105029922713694
-0.019001971594707234;0.25185287547132756;-0.20546282098073418;-0.13169311347749846
-0.007481761181553686;0.34862288163801913;-0.19647530583797784;0.6518642308345677
-0.04677544220069369;0.01118436973127317;-0.25040039669451575;0.03629596797542035
0.015200114490480659;0.6333709951039594;-0.19647530583797784;0.723913270652889
-0.03386994100921065;-0.1461147810044275;-0.07065009383938939;-0.20275933619373712
-0.01700710684606215;-0.16801950379091124;0.1720128150150312;-0.11325888313669787
0.1332010364947251;0.014268579117032573;0.5225259055825276;0.19464062247442465
0.01236037313777038;0.10925024120973297;-0.07065009383938939;0.2948452357084934
0.009280578841086835;0.012003693862953059;-0.00773748784009516;0.16045567979329245
-0.04514198459446854;0.1390101390541543;-0.25938791183727206;-0.03183462278807614
-0.04618306966429359;-0.02280387285388559;-0.24141288155175944;-0.20852804527117816
-0.04635169092471729;-0.0886506347762184;-0.2234378512662468;-0.20275933619373712
-0.04858551693113517;-0.07809776848144137;-0.24141288155175944;-0.23010729033864288
-0.03628947168983794;-0.16800326977281263;-0.05267506355387675;-0.17712062918288796
